Start datum,Eind datum,Verbruik in kW/h
21-12-2023 09:00,21-12-2023 09:15,20.038000
21-12-2023 09:15,21-12-2023 09:30,19.962000
21-12-2023 09:30,21-12-2023 09:45,20.100000
21-12-2023 09:45,21-12-2023 10:00,20.225000
21-12-2023 10:00,21-12-2023 10:15,20.225000
21-12-2023 10:15,21-12-2023 10:30,20.200000
21-12-2023 10:30,21-12-2023 10:45,20.188000
21-12-2023 10:45,21-12-2023 11:00,20.438000
21-12-2023 11:00,21-12-2023 11:15,20.412000
21-12-2023 11:15,21-12-2023 11:30,21.575000
21-12-2023 11:30,21-12-2023 11:45,20.988000
21-12-2023 11:45,21-12-2023 12:00,21.600000
21-12-2023 12:00,21-12-2023 12:15,21.312000
21-12-2023 12:15,21-12-2023 12:30,21.250000
21-12-2023 12:30,21-12-2023 12:45,21.512000
21-12-2023 12:45,21-12-2023 13:00,21.512000
21-12-2023 13:00,21-12-2023 13:15,21.600000
21-12-2023 13:15,21-12-2023 13:30,21.825000
21-12-2023 13:30,21-12-2023 13:45,21.888000
21-12-2023 13:45,21-12-2023 14:00,21.738000
21-12-2023 14:00,21-12-2023 14:15,21.788000
21-12-2023 14:15,21-12-2023 14:30,22.288000
21-12-2023 14:30,21-12-2023 14:45,21.938000
21-12-2023 14:45,21-12-2023 15:00,21.788000
21-12-2023 15:00,21-12-2023 15:15,21.838000
21-12-2023 15:15,21-12-2023 15:30,20.562000
21-12-2023 15:30,21-12-2023 15:45,21.675000
21-12-2023 15:45,21-12-2023 16:00,21.525000
21-12-2023 16:00,21-12-2023 16:15,20.675000
21-12-2023 16:15,21-12-2023 16:30,21.638000
21-12-2023 16:30,21-12-2023 16:45,22.425000
21-12-2023 16:45,21-12-2023 17:00,21.350000
21-12-2023 17:00,21-12-2023 17:15,20.988000
21-12-2023 17:15,21-12-2023 17:30,21.488000
21-12-2023 17:30,21-12-2023 17:45,21.162000
21-12-2023 17:45,21-12-2023 18:00,20.925000
21-12-2023 18:00,21-12-2023 18:15,20.750000
21-12-2023 18:15,21-12-2023 18:30,20.425000
21-12-2023 18:30,21-12-2023 18:45,20.500000
21-12-2023 18:45,21-12-2023 19:00,20.638000
21-12-2023 19:00,21-12-2023 19:15,20.675000
21-12-2023 19:15,21-12-2023 19:30,20.388000
21-12-2023 19:30,21-12-2023 19:45,20.350000
21-12-2023 19:45,21-12-2023 20:00,20.525000
21-12-2023 20:00,21-12-2023 20:15,20.300000
21-12-2023 20:15,21-12-2023 20:30,20.450000
21-12-2023 20:30,21-12-2023 20:45,20.275000
21-12-2023 20:45,21-12-2023 21:00,20.400000
21-12-2023 21:00,21-12-2023 21:15,19.850000
21-12-2023 21:15,21-12-2023 21:30,20.262000
21-12-2023 21:30,21-12-2023 21:45,19.862000
21-12-2023 21:45,21-12-2023 22:00,19.875000
21-12-2023 22:00,21-12-2023 22:15,19.850000
21-12-2023 22:15,21-12-2023 22:30,19.888000
21-12-2023 22:30,21-12-2023 22:45,20.650000
21-12-2023 22:45,21-12-2023 23:00,19.738000
21-12-2023 23:00,21-12-2023 23:15,19.038000
21-12-2023 23:15,21-12-2023 23:30,18.988000
21-12-2023 23:30,21-12-2023 23:45,19.162000
21-12-2023 23:45,22-12-2023 00:00,19.138000
22-12-2023 00:00,22-12-2023 00:15,19.162000
22-12-2023 00:15,22-12-2023 00:30,19.012000
22-12-2023 00:30,22-12-2023 00:45,18.988000
22-12-2023 00:45,22-12-2023 01:00,18.838000
22-12-2023 01:00,22-12-2023 01:15,17.325000
22-12-2023 01:15,22-12-2023 01:30,17.675000
22-12-2023 01:30,22-12-2023 01:45,18.900000
22-12-2023 01:45,22-12-2023 02:00,16.988000
22-12-2023 02:00,22-12-2023 02:15,20.950000
22-12-2023 02:15,22-12-2023 02:30,21.200000
22-12-2023 02:30,22-12-2023 02:45,20.088000
22-12-2023 02:45,22-12-2023 03:00,18.550000
22-12-2023 03:00,22-12-2023 03:15,18.775000
22-12-2023 03:15,22-12-2023 03:30,19.000000
22-12-2023 03:30,22-12-2023 03:45,17.912000
22-12-2023 03:45,22-12-2023 04:00,17.988000
22-12-2023 04:00,22-12-2023 04:15,20.812000
22-12-2023 04:15,22-12-2023 04:30,20.950000
22-12-2023 04:30,22-12-2023 04:45,20.550000
22-12-2023 04:45,22-12-2023 05:00,20.588000
22-12-2023 05:00,22-12-2023 05:15,20.262000
22-12-2023 05:15,22-12-2023 05:30,20.375000
22-12-2023 05:30,22-12-2023 05:45,17.812000
22-12-2023 05:45,22-12-2023 06:00,18.650000
22-12-2023 06:00,22-12-2023 06:15,18.662000
22-12-2023 06:15,22-12-2023 06:30,18.525000
22-12-2023 06:30,22-12-2023 06:45,18.350000
22-12-2023 06:45,22-12-2023 07:00,16.438000
22-12-2023 07:00,22-12-2023 07:15,17.775000
22-12-2023 07:15,22-12-2023 07:30,18.212000
22-12-2023 07:30,22-12-2023 07:45,18.412000
22-12-2023 07:45,22-12-2023 08:00,18.550000
22-12-2023 08:00,22-12-2023 08:15,15.525000
22-12-2023 08:15,22-12-2023 08:30,20.238000
22-12-2023 08:30,22-12-2023 08:45,18.825000
22-12-2023 08:45,22-12-2023 09:00,18.675000
22-12-2023 09:00,22-12-2023 09:15,18.662000
22-12-2023 09:15,22-12-2023 09:30,18.688000
22-12-2023 09:30,22-12-2023 09:45,18.812000
22-12-2023 09:45,22-12-2023 10:00,18.875000
22-12-2023 10:00,22-12-2023 10:15,18.738000
22-12-2023 10:15,22-12-2023 10:30,18.925000
22-12-2023 10:30,22-12-2023 10:45,19.412000
22-12-2023 10:45,22-12-2023 11:00,19.538000
22-12-2023 11:00,22-12-2023 11:15,19.800000
22-12-2023 11:15,22-12-2023 11:30,19.850000
22-12-2023 11:30,22-12-2023 11:45,19.938000
22-12-2023 11:45,22-12-2023 12:00,19.938000
22-12-2023 12:00,22-12-2023 12:15,20.425000
22-12-2023 12:15,22-12-2023 12:30,20.812000
22-12-2023 12:30,22-12-2023 12:45,20.162000
22-12-2023 12:45,22-12-2023 13:00,20.212000
22-12-2023 13:00,22-12-2023 13:15,20.988000
22-12-2023 13:15,22-12-2023 13:30,20.488000
22-12-2023 13:30,22-12-2023 13:45,20.488000
22-12-2023 13:45,22-12-2023 14:00,20.100000
22-12-2023 14:00,22-12-2023 14:15,20.125000
22-12-2023 14:15,22-12-2023 14:30,20.388000
22-12-2023 14:30,22-12-2023 14:45,20.288000
22-12-2023 14:45,22-12-2023 15:00,20.088000
22-12-2023 15:00,22-12-2023 15:15,20.625000
22-12-2023 15:15,22-12-2023 15:30,20.362000
22-12-2023 15:30,22-12-2023 15:45,19.675000
22-12-2023 15:45,22-12-2023 16:00,20.100000
22-12-2023 16:00,22-12-2023 16:15,19.888000
22-12-2023 16:15,22-12-2023 16:30,19.962000
22-12-2023 16:30,22-12-2023 16:45,20.225000
22-12-2023 16:45,22-12-2023 17:00,20.025000
22-12-2023 17:00,22-12-2023 17:15,20.038000
22-12-2023 17:15,22-12-2023 17:30,20.062000
22-12-2023 17:30,22-12-2023 17:45,20.300000
22-12-2023 17:45,22-12-2023 18:00,20.862000
22-12-2023 18:00,22-12-2023 18:15,20.638000
22-12-2023 18:15,22-12-2023 18:30,20.625000
22-12-2023 18:30,22-12-2023 18:45,20.762000
22-12-2023 18:45,22-12-2023 19:00,20.362000
22-12-2023 19:00,22-12-2023 19:15,20.275000
22-12-2023 19:15,22-12-2023 19:30,18.925000
22-12-2023 19:30,22-12-2023 19:45,22.125000
22-12-2023 19:45,22-12-2023 20:00,23.025000
22-12-2023 20:00,22-12-2023 20:15,23.288000
22-12-2023 20:15,22-12-2023 20:30,21.625000
22-12-2023 20:30,22-12-2023 20:45,20.275000
22-12-2023 20:45,22-12-2023 21:00,19.712000
22-12-2023 21:00,22-12-2023 21:15,19.650000
22-12-2023 21:15,22-12-2023 21:30,20.062000
22-12-2023 21:30,22-12-2023 21:45,18.825000
22-12-2023 21:45,22-12-2023 22:00,21.862000
22-12-2023 22:00,22-12-2023 22:15,22.125000
22-12-2023 22:15,22-12-2023 22:30,22.312000
22-12-2023 22:30,22-12-2023 22:45,21.925000
22-12-2023 22:45,22-12-2023 23:00,22.100000
22-12-2023 23:00,22-12-2023 23:15,19.625000
22-12-2023 23:15,22-12-2023 23:30,16.800000
22-12-2023 23:30,22-12-2023 23:45,20.912000
22-12-2023 23:45,23-12-2023 00:00,21.850000
23-12-2023 00:00,23-12-2023 00:15,21.925000
23-12-2023 00:15,23-12-2023 00:30,19.388000
23-12-2023 00:30,23-12-2023 00:45,19.025000
23-12-2023 00:45,23-12-2023 01:00,20.512000
23-12-2023 01:00,23-12-2023 01:15,19.500000
23-12-2023 01:15,23-12-2023 01:30,19.425000
23-12-2023 01:30,23-12-2023 01:45,17.362000
23-12-2023 01:45,23-12-2023 02:00,14.038000
23-12-2023 02:00,23-12-2023 02:15,15.350000
23-12-2023 02:15,23-12-2023 02:30,16.850000
23-12-2023 02:30,23-12-2023 02:45,18.138000
23-12-2023 02:45,23-12-2023 03:00,15.175000
23-12-2023 03:00,23-12-2023 03:15,15.462000
23-12-2023 03:15,23-12-2023 03:30,15.575000
23-12-2023 03:30,23-12-2023 03:45,15.500000
23-12-2023 03:45,23-12-2023 04:00,15.675000
23-12-2023 04:00,23-12-2023 04:15,16.125000
23-12-2023 04:15,23-12-2023 04:30,17.588000
23-12-2023 04:30,23-12-2023 04:45,17.112000
23-12-2023 04:45,23-12-2023 05:00,17.100000
23-12-2023 05:00,23-12-2023 05:15,18.288000
23-12-2023 05:15,23-12-2023 05:30,19.300000
23-12-2023 05:30,23-12-2023 05:45,19.312000
23-12-2023 05:45,23-12-2023 06:00,19.450000
23-12-2023 06:00,23-12-2023 06:15,19.475000
23-12-2023 06:15,23-12-2023 06:30,19.475000
23-12-2023 06:30,23-12-2023 06:45,19.538000
23-12-2023 06:45,23-12-2023 07:00,19.600000
23-12-2023 07:00,23-12-2023 07:15,19.738000
23-12-2023 07:15,23-12-2023 07:30,19.750000
23-12-2023 07:30,23-12-2023 07:45,19.712000
23-12-2023 07:45,23-12-2023 08:00,19.788000
23-12-2023 08:00,23-12-2023 08:15,19.738000
23-12-2023 08:15,23-12-2023 08:30,19.875000
23-12-2023 08:30,23-12-2023 08:45,19.938000
23-12-2023 08:45,23-12-2023 09:00,20.225000
23-12-2023 09:00,23-12-2023 09:15,19.612000
23-12-2023 09:15,23-12-2023 09:30,17.462000
23-12-2023 09:30,23-12-2023 09:45,17.700000
23-12-2023 09:45,23-12-2023 10:00,17.750000
23-12-2023 10:00,23-12-2023 10:15,18.288000
23-12-2023 10:15,23-12-2023 10:30,18.225000
23-12-2023 10:30,23-12-2023 10:45,17.838000
23-12-2023 10:45,23-12-2023 11:00,17.888000
23-12-2023 11:00,23-12-2023 11:15,17.575000
23-12-2023 11:15,23-12-2023 11:30,17.612000
23-12-2023 11:30,23-12-2023 11:45,17.950000
23-12-2023 11:45,23-12-2023 12:00,18.875000
23-12-2023 12:00,23-12-2023 12:15,17.912000
23-12-2023 12:15,23-12-2023 12:30,18.088000
23-12-2023 12:30,23-12-2023 12:45,18.000000
23-12-2023 12:45,23-12-2023 13:00,18.238000
23-12-2023 13:00,23-12-2023 13:15,18.012000
23-12-2023 13:15,23-12-2023 13:30,17.962000
23-12-2023 13:30,23-12-2023 13:45,17.925000
23-12-2023 13:45,23-12-2023 14:00,18.338000
23-12-2023 14:00,23-12-2023 14:15,17.788000
23-12-2023 14:15,23-12-2023 14:30,18.100000
23-12-2023 14:30,23-12-2023 14:45,18.150000
23-12-2023 14:45,23-12-2023 15:00,18.350000
23-12-2023 15:00,23-12-2023 15:15,18.062000
23-12-2023 15:15,23-12-2023 15:30,25.662000
23-12-2023 15:30,23-12-2023 15:45,24.400000
23-12-2023 15:45,23-12-2023 16:00,22.788000
23-12-2023 16:00,23-12-2023 16:15,21.650000
23-12-2023 16:15,23-12-2023 16:30,21.075000
23-12-2023 16:30,23-12-2023 16:45,21.000000
23-12-2023 16:45,23-12-2023 17:00,20.662000
23-12-2023 17:00,23-12-2023 17:15,19.962000
23-12-2023 17:15,23-12-2023 17:30,20.075000
23-12-2023 17:30,23-12-2023 17:45,20.050000
23-12-2023 17:45,23-12-2023 18:00,20.462000
23-12-2023 18:00,23-12-2023 18:15,20.300000
23-12-2023 18:15,23-12-2023 18:30,20.338000
23-12-2023 18:30,23-12-2023 18:45,20.800000
23-12-2023 18:45,23-12-2023 19:00,20.988000
23-12-2023 19:00,23-12-2023 19:15,21.075000
23-12-2023 19:15,23-12-2023 19:30,21.200000
23-12-2023 19:30,23-12-2023 19:45,20.850000
23-12-2023 19:45,23-12-2023 20:00,20.800000
23-12-2023 20:00,23-12-2023 20:15,21.038000
23-12-2023 20:15,23-12-2023 20:30,21.050000
23-12-2023 20:30,23-12-2023 20:45,21.475000
23-12-2023 20:45,23-12-2023 21:00,21.200000
23-12-2023 21:00,23-12-2023 21:15,20.388000
23-12-2023 21:15,23-12-2023 21:30,20.350000
23-12-2023 21:30,23-12-2023 21:45,20.225000
23-12-2023 21:45,23-12-2023 22:00,20.200000
23-12-2023 22:00,23-12-2023 22:15,18.450000
23-12-2023 22:15,23-12-2023 22:30,20.125000
23-12-2023 22:30,23-12-2023 22:45,20.225000
23-12-2023 22:45,23-12-2023 23:00,20.075000
23-12-2023 23:00,23-12-2023 23:15,19.962000
23-12-2023 23:15,23-12-2023 23:30,20.050000
23-12-2023 23:30,23-12-2023 23:45,20.088000
23-12-2023 23:45,24-12-2023 00:00,20.188000
24-12-2023 00:00,24-12-2023 00:15,20.500000
24-12-2023 00:15,24-12-2023 00:30,20.638000
24-12-2023 00:30,24-12-2023 00:45,20.900000
24-12-2023 00:45,24-12-2023 01:00,20.825000
24-12-2023 01:00,24-12-2023 01:15,20.700000
24-12-2023 01:15,24-12-2023 01:30,20.750000
24-12-2023 01:30,24-12-2023 01:45,20.812000
24-12-2023 01:45,24-12-2023 02:00,20.775000
24-12-2023 02:00,24-12-2023 02:15,20.675000
24-12-2023 02:15,24-12-2023 02:30,20.762000
24-12-2023 02:30,24-12-2023 02:45,20.150000
24-12-2023 02:45,24-12-2023 03:00,17.712000
24-12-2023 03:00,24-12-2023 03:15,18.412000
24-12-2023 03:15,24-12-2023 03:30,18.425000
24-12-2023 03:30,24-12-2023 03:45,18.912000
24-12-2023 03:45,24-12-2023 04:00,18.738000
24-12-2023 04:00,24-12-2023 04:15,20.162000
24-12-2023 04:15,24-12-2023 04:30,20.375000
24-12-2023 04:30,24-12-2023 04:45,20.362000
24-12-2023 04:45,24-12-2023 05:00,19.812000
24-12-2023 05:00,24-12-2023 05:15,19.975000
24-12-2023 05:15,24-12-2023 05:30,19.725000
24-12-2023 05:30,24-12-2023 05:45,19.975000
24-12-2023 05:45,24-12-2023 06:00,19.938000
24-12-2023 06:00,24-12-2023 06:15,19.838000
24-12-2023 06:15,24-12-2023 06:30,20.175000
24-12-2023 06:30,24-12-2023 06:45,19.962000
24-12-2023 06:45,24-12-2023 07:00,20.150000
24-12-2023 07:00,24-12-2023 07:15,18.775000
24-12-2023 07:15,24-12-2023 07:30,19.825000
24-12-2023 07:30,24-12-2023 07:45,18.650000
24-12-2023 07:45,24-12-2023 08:00,18.525000
24-12-2023 08:00,24-12-2023 08:15,20.262000
24-12-2023 08:15,24-12-2023 08:30,20.225000
24-12-2023 08:30,24-12-2023 08:45,19.975000
24-12-2023 08:45,24-12-2023 09:00,20.212000
24-12-2023 09:00,24-12-2023 09:15,20.088000
24-12-2023 09:15,24-12-2023 09:30,20.288000
24-12-2023 09:30,24-12-2023 09:45,20.262000
24-12-2023 09:45,24-12-2023 10:00,20.112000
24-12-2023 10:00,24-12-2023 10:15,20.638000
24-12-2023 10:15,24-12-2023 10:30,20.275000
24-12-2023 10:30,24-12-2023 10:45,19.438000
24-12-2023 10:45,24-12-2023 11:00,22.112000
24-12-2023 11:00,24-12-2023 11:15,21.025000
24-12-2023 11:15,24-12-2023 11:30,21.088000
24-12-2023 11:30,24-12-2023 11:45,21.200000
24-12-2023 11:45,24-12-2023 12:00,21.162000
24-12-2023 12:00,24-12-2023 12:15,20.925000
24-12-2023 12:15,24-12-2023 12:30,20.612000
24-12-2023 12:30,24-12-2023 12:45,20.900000
24-12-2023 12:45,24-12-2023 13:00,21.075000
24-12-2023 13:00,24-12-2023 13:15,21.238000
24-12-2023 13:15,24-12-2023 13:30,21.362000
24-12-2023 13:30,24-12-2023 13:45,21.050000
24-12-2023 13:45,24-12-2023 14:00,21.562000
24-12-2023 14:00,24-12-2023 14:15,21.838000
24-12-2023 14:15,24-12-2023 14:30,21.375000
24-12-2023 14:30,24-12-2023 14:45,18.062000
24-12-2023 14:45,24-12-2023 15:00,21.438000
24-12-2023 15:00,24-12-2023 15:15,21.525000
24-12-2023 15:15,24-12-2023 15:30,21.538000
24-12-2023 15:30,24-12-2023 15:45,21.125000
24-12-2023 15:45,24-12-2023 16:00,21.025000
24-12-2023 16:00,24-12-2023 16:15,21.262000
24-12-2023 16:15,24-12-2023 16:30,21.138000
24-12-2023 16:30,24-12-2023 16:45,21.638000
24-12-2023 16:45,24-12-2023 17:00,20.975000
24-12-2023 17:00,24-12-2023 17:15,10.500000
24-12-2023 17:15,24-12-2023 17:30,6.600000
24-12-2023 17:30,24-12-2023 17:45,6.562000
24-12-2023 17:45,24-12-2023 18:00,6.588000
24-12-2023 18:00,24-12-2023 18:15,6.412000
24-12-2023 18:15,24-12-2023 18:30,6.662000
24-12-2023 18:30,24-12-2023 18:45,6.925000
24-12-2023 18:45,24-12-2023 19:00,6.500000
24-12-2023 19:00,24-12-2023 19:15,6.538000
24-12-2023 19:15,24-12-2023 19:30,6.362000
24-12-2023 19:30,24-12-2023 19:45,6.700000
24-12-2023 19:45,24-12-2023 20:00,6.662000
24-12-2023 20:00,24-12-2023 20:15,6.325000
24-12-2023 20:15,24-12-2023 20:30,6.525000
24-12-2023 20:30,24-12-2023 20:45,6.438000
24-12-2023 20:45,24-12-2023 21:00,6.625000
24-12-2023 21:00,24-12-2023 21:15,6.700000
24-12-2023 21:15,24-12-2023 21:30,6.500000
24-12-2023 21:30,24-12-2023 21:45,6.688000
24-12-2023 21:45,24-12-2023 22:00,17.212000
24-12-2023 22:00,24-12-2023 22:15,29.238000
24-12-2023 22:15,24-12-2023 22:30,28.738000
24-12-2023 22:30,24-12-2023 22:45,28.488000
24-12-2023 22:45,24-12-2023 23:00,28.600000
24-12-2023 23:00,24-12-2023 23:15,27.975000
24-12-2023 23:15,24-12-2023 23:30,25.488000
24-12-2023 23:30,24-12-2023 23:45,24.675000
24-12-2023 23:45,25-12-2023 00:00,23.850000
25-12-2023 00:00,25-12-2023 00:15,22.988000
25-12-2023 00:15,25-12-2023 00:30,22.925000
25-12-2023 00:30,25-12-2023 00:45,22.550000
25-12-2023 00:45,25-12-2023 01:00,22.375000
25-12-2023 01:00,25-12-2023 01:15,21.900000
25-12-2023 01:15,25-12-2023 01:30,21.675000
25-12-2023 01:30,25-12-2023 01:45,21.112000
25-12-2023 01:45,25-12-2023 02:00,20.850000
25-12-2023 02:00,25-12-2023 02:15,20.500000
25-12-2023 02:15,25-12-2023 02:30,20.712000
25-12-2023 02:30,25-12-2023 02:45,20.725000
25-12-2023 02:45,25-12-2023 03:00,20.425000
25-12-2023 03:00,25-12-2023 03:15,20.700000
25-12-2023 03:15,25-12-2023 03:30,20.762000
25-12-2023 03:30,25-12-2023 03:45,20.375000
25-12-2023 03:45,25-12-2023 04:00,20.725000
25-12-2023 04:00,25-12-2023 04:15,20.650000
25-12-2023 04:15,25-12-2023 04:30,20.450000
25-12-2023 04:30,25-12-2023 04:45,20.688000
25-12-2023 04:45,25-12-2023 05:00,19.975000
25-12-2023 05:00,25-12-2023 05:15,20.088000
25-12-2023 05:15,25-12-2023 05:30,20.000000
25-12-2023 05:30,25-12-2023 05:45,19.212000
25-12-2023 05:45,25-12-2023 06:00,19.112000
25-12-2023 06:00,25-12-2023 06:15,18.350000
25-12-2023 06:15,25-12-2023 06:30,18.612000
25-12-2023 06:30,25-12-2023 06:45,17.375000
25-12-2023 06:45,25-12-2023 07:00,18.288000
25-12-2023 07:00,25-12-2023 07:15,19.275000
25-12-2023 07:15,25-12-2023 07:30,19.788000
25-12-2023 07:30,25-12-2023 07:45,17.538000
25-12-2023 07:45,25-12-2023 08:00,18.038000
25-12-2023 08:00,25-12-2023 08:15,18.125000
25-12-2023 08:15,25-12-2023 08:30,20.025000
25-12-2023 08:30,25-12-2023 08:45,17.438000
25-12-2023 08:45,25-12-2023 09:00,19.675000
25-12-2023 09:00,25-12-2023 09:15,20.012000
25-12-2023 09:15,25-12-2023 09:30,18.738000
25-12-2023 09:30,25-12-2023 09:45,14.200000
25-12-2023 09:45,25-12-2023 10:00,18.462000
25-12-2023 10:00,25-12-2023 10:15,14.462000
25-12-2023 10:15,25-12-2023 10:30,18.938000
25-12-2023 10:30,25-12-2023 10:45,20.125000
25-12-2023 10:45,25-12-2023 11:00,19.675000
25-12-2023 11:00,25-12-2023 11:15,14.075000
25-12-2023 11:15,25-12-2023 11:30,17.875000
25-12-2023 11:30,25-12-2023 11:45,20.200000
25-12-2023 11:45,25-12-2023 12:00,15.125000
25-12-2023 12:00,25-12-2023 12:15,17.450000
25-12-2023 12:15,25-12-2023 12:30,17.712000
25-12-2023 12:30,25-12-2023 12:45,20.450000
25-12-2023 12:45,25-12-2023 13:00,20.500000
25-12-2023 13:00,25-12-2023 13:15,16.688000
25-12-2023 13:15,25-12-2023 13:30,18.125000
25-12-2023 13:30,25-12-2023 13:45,18.550000
25-12-2023 13:45,25-12-2023 14:00,20.288000
25-12-2023 14:00,25-12-2023 14:15,20.900000
25-12-2023 14:15,25-12-2023 14:30,20.488000
25-12-2023 14:30,25-12-2023 14:45,20.775000
25-12-2023 14:45,25-12-2023 15:00,18.850000
25-12-2023 15:00,25-12-2023 15:15,20.888000
25-12-2023 15:15,25-12-2023 15:30,20.500000
25-12-2023 15:30,25-12-2023 15:45,20.438000
25-12-2023 15:45,25-12-2023 16:00,20.350000
25-12-2023 16:00,25-12-2023 16:15,20.400000
25-12-2023 16:15,25-12-2023 16:30,20.475000
25-12-2023 16:30,25-12-2023 16:45,20.500000
25-12-2023 16:45,25-12-2023 17:00,20.425000
25-12-2023 17:00,25-12-2023 17:15,18.450000
25-12-2023 17:15,25-12-2023 17:30,20.112000
25-12-2023 17:30,25-12-2023 17:45,18.062000
25-12-2023 17:45,25-12-2023 18:00,20.400000
25-12-2023 18:00,25-12-2023 18:15,20.288000
25-12-2023 18:15,25-12-2023 18:30,20.100000
25-12-2023 18:30,25-12-2023 18:45,20.462000
25-12-2023 18:45,25-12-2023 19:00,20.075000
25-12-2023 19:00,25-12-2023 19:15,18.388000
25-12-2023 19:15,25-12-2023 19:30,19.900000
25-12-2023 19:30,25-12-2023 19:45,20.112000
25-12-2023 19:45,25-12-2023 20:00,20.375000
25-12-2023 20:00,25-12-2023 20:15,19.988000
25-12-2023 20:15,25-12-2023 20:30,20.225000
25-12-2023 20:30,25-12-2023 20:45,20.225000
25-12-2023 20:45,25-12-2023 21:00,19.850000
25-12-2023 21:00,25-12-2023 21:15,20.200000
25-12-2023 21:15,25-12-2023 21:30,20.112000
25-12-2023 21:30,25-12-2023 21:45,19.862000
25-12-2023 21:45,25-12-2023 22:00,20.250000
25-12-2023 22:00,25-12-2023 22:15,20.138000
25-12-2023 22:15,25-12-2023 22:30,19.775000
25-12-2023 22:30,25-12-2023 22:45,19.975000
25-12-2023 22:45,25-12-2023 23:00,19.900000
25-12-2023 23:00,25-12-2023 23:15,19.800000
25-12-2023 23:15,25-12-2023 23:30,20.188000
25-12-2023 23:30,25-12-2023 23:45,19.925000
25-12-2023 23:45,26-12-2023 00:00,19.888000
26-12-2023 00:00,26-12-2023 00:15,20.150000
26-12-2023 00:15,26-12-2023 00:30,19.975000
26-12-2023 00:30,26-12-2023 00:45,19.762000
26-12-2023 00:45,26-12-2023 01:00,17.138000
26-12-2023 01:00,26-12-2023 01:15,19.650000
26-12-2023 01:15,26-12-2023 01:30,19.850000
26-12-2023 01:30,26-12-2023 01:45,20.025000
26-12-2023 01:45,26-12-2023 02:00,19.688000
26-12-2023 02:00,26-12-2023 02:15,19.962000
26-12-2023 02:15,26-12-2023 02:30,16.400000
26-12-2023 02:30,26-12-2023 02:45,19.775000
26-12-2023 02:45,26-12-2023 03:00,17.150000
26-12-2023 03:00,26-12-2023 03:15,20.100000
26-12-2023 03:15,26-12-2023 03:30,19.588000
26-12-2023 03:30,26-12-2023 03:45,17.412000
26-12-2023 03:45,26-12-2023 04:00,19.875000
26-12-2023 04:00,26-12-2023 04:15,17.188000
26-12-2023 04:15,26-12-2023 04:30,19.862000
26-12-2023 04:30,26-12-2023 04:45,17.350000
26-12-2023 04:45,26-12-2023 05:00,19.550000
26-12-2023 05:00,26-12-2023 05:15,17.462000
26-12-2023 05:15,26-12-2023 05:30,17.762000
26-12-2023 05:30,26-12-2023 05:45,17.138000
26-12-2023 05:45,26-12-2023 06:00,18.412000
26-12-2023 06:00,26-12-2023 06:15,16.762000
26-12-2023 06:15,26-12-2023 06:30,17.362000
26-12-2023 06:30,26-12-2023 06:45,17.650000
26-12-2023 06:45,26-12-2023 07:00,17.688000
26-12-2023 07:00,26-12-2023 07:15,18.112000
26-12-2023 07:15,26-12-2023 07:30,19.875000
26-12-2023 07:30,26-12-2023 07:45,15.688000
26-12-2023 07:45,26-12-2023 08:00,20.712000
26-12-2023 08:00,26-12-2023 08:15,19.662000
26-12-2023 08:15,26-12-2023 08:30,16.650000
26-12-2023 08:30,26-12-2023 08:45,16.988000
26-12-2023 08:45,26-12-2023 09:00,16.962000
26-12-2023 09:00,26-12-2023 09:15,18.088000
26-12-2023 09:15,26-12-2023 09:30,19.488000
26-12-2023 09:30,26-12-2023 09:45,15.625000
26-12-2023 09:45,26-12-2023 10:00,18.712000
26-12-2023 10:00,26-12-2023 10:15,15.738000
26-12-2023 10:15,26-12-2023 10:30,19.562000
26-12-2023 10:30,26-12-2023 10:45,16.525000
26-12-2023 10:45,26-12-2023 11:00,20.212000
26-12-2023 11:00,26-12-2023 11:15,19.450000
26-12-2023 11:15,26-12-2023 11:30,17.062000
26-12-2023 11:30,26-12-2023 11:45,16.888000
26-12-2023 11:45,26-12-2023 12:00,19.150000
26-12-2023 12:00,26-12-2023 12:15,21.000000
26-12-2023 12:15,26-12-2023 12:30,20.112000
26-12-2023 12:30,26-12-2023 12:45,16.163000
26-12-2023 12:45,26-12-2023 13:00,20.325000
26-12-2023 13:00,26-12-2023 13:15,20.250000
26-12-2023 13:15,26-12-2023 13:30,19.762000
26-12-2023 13:30,26-12-2023 13:45,19.912000
26-12-2023 13:45,26-12-2023 14:00,20.112000
26-12-2023 14:00,26-12-2023 14:15,19.912000
26-12-2023 14:15,26-12-2023 14:30,19.850000
26-12-2023 14:30,26-12-2023 14:45,17.775000
26-12-2023 14:45,26-12-2023 15:00,20.325000
26-12-2023 15:00,26-12-2023 15:15,21.962000
26-12-2023 15:15,26-12-2023 15:30,19.850000
26-12-2023 15:30,26-12-2023 15:45,19.562000
